,TotalSF,OverallQual,KitchenExterQual,GrLivArea,TotalBsmtSF,GarageArea,GarageCars,Baths,ExterQual,KitchenQual,BsmtQual,GarageYrBlt,FullBath,YearBuilt,1stFlrSF,After91,LotFrontage,YearRemodAdd,FireplaceQu,HasFireplaces,FoundationGroup_PConc,TotRmsAbvGrd,Fireplaces,HeatingQC,NeighGroup_NNS,BsmtFinSF1,GarageFinish_Unf,HasOpenPorchSF,HeatingEx,NeighGroup_BlueSwis,MSSubClassGroup_60,BsmtUnfSF,GarageType_Attchd,OverallCond,2ndFlrSF,Foundation_CBlock,MSZoningGroup_Group2,GarageType_Detchd,BsmtFinType1_GLQ,Ext1stGrp_Group2,MasVnrArea,LotArea,SaleCondition_Partial,LotShapeGroup_Group3,MSSubClassGroup_Group2,GarageFinish_RFn,SaleTypeGroup_Group2,BedroomAbvGr,Ext1stGrp_Group4,NeighGroup_BNS,MSZoning_RM,Neighborhood_NAmes,HasWoodDeckSF,Exterior1st_VinylSd,NeighGroup_STV,MasVnrType_None,NeighGroup_C3,OpenPorchSF,GarageFinish_None,Neighborhood_NridgHt,HasMasVnrArea,Electrical_SBrkr,MSSubClass_30,Neighborhood_Somerst,MasVnrGroup_Group3,GarageCond,Neighborhood_NoRidge,Exterior2nd_Wd Sdng,MSZoning_RL,WoodDeckSF,SaleType_WD,NeighGroup_BrMeadow,HasGarageArea,MasVnrGroup_Group2,BsmtCond,Neighborhood_OldTown,MSSubClassGroup_Group1,Neighborhood_CollgCr,Neighborhood_Gilbert,Fence_None,GarageQual,CentralAir_Y,Exterior1st_Wd Sdng,HouseStyle_2Story,HasEnclosedPorch,Neighborhood_IDOTRR,MSZoning_FV,BsmtFullBath,PavedDrive_Y,HasScreenPorch,ExposureGroup_Group2,Neighborhood_BrkSide,LotConfig_CulDSac,HasTotalBsmtSF,ExposureGroup_Group4,Neighborhood_NPkVill,Alley_None,Fence_MnPrv,ExposureGroup_None,RoofstyleGroup_Group2,GarageType_BuiltIn,MSSubClass_50,Electrical_FuseF,Has2ndFlrSF,BldgGroup_BldgGroup,Neighborhood_BrDale,MSSubClass_160,Ext1stGrp_Group3,Neighborhood_Edwards,Exterior1st_MetalSd,SaleCondition_Normal,HouseStyle_SLvl,Neighborhood_Sawyer,SaleType_ConLD,MSSubClass_80,Foundation_Wood,BsmtFinType1_Rec,LandContourGroup_Group2,Ext1stGrp_Group5,YrSold,Neighborhood_StoneBr,Exterior2nd_Plywood,GarageType_CarPort,MSSubClass_90,LandContourGroup_Group3,MSSubClassGroup_Group3,Neighborhood_Crawfor,Neighborhood_NWAmes,LotConfig_Inside,Functional_Typ,Neighborhood_SawyerW,Exterior2nd_HdBoard,BldgType_Twnhs,KitchenAbvGr,MSSubClass_180,ExterCond,LandContour_Low,HouseStyle_SFoyer,HouseStyle_1Story,FoundationGroup_Slab,MSSubClass_85,Neighborhood_Mitchel,Exterior2nd_Stucco,PoolQC,HouseStyle_1.5Unf,MSSubClass_20,Alley_Pave,RoofStyle_Shed,BsmtFinType1_BLQ,SaleCondition_Alloca,Exterior2nd_Wd Shng,BsmtExposure_Mn,Electrical_FuseP,Heating_Wall,MSSubClass_45,Neighborhood_Blueste,Neighborhood_Timber,Functional_Min2,HasMiscVal,RoofStyle_Hip,BldgType_2fmCon,Exterior2nd_Brk Cmn,LandContour_HLS,LotShape_IR3,LotShape_IR2,Exterior1st_AsphShn,Exterior2nd_AsphShn,PavedDrive_P,RoofMatl_WdShake,LotShapeGroup_Group2,RoofMatl_WdShngl,Street_Pave,Condition1_RRAe,Condition2_Feedr,SaleType_CWD,SaleConditionGroup_Group2,Functional_Mod,BsmtFinType2_BLQ,RoofMatl_Tar&Grv,MSZoning_RH,HouseStyle_2.5Unf,Neighborhood_Veenker,MSSubClass_70,Exterior1st_CemntBd,Condition1_PosA,Condition1_PosN,Neighborhood_SWISU,Condition2_Norm,BsmtFinSF2,Exterior1st_WdShing,Neighborhood_MeadowV,MSSubClass_40,Condition2_PosA,BsmtFinType2_Rec,LowQualFinSF,RoofStyle_Gambrel
755,2200.0,6,6.0,1471,729.0,440.0,2.0,2.5,3,3.0,4,1999.0,2,1999,742,1,34.0,1999,0,0,1,6,0,4,0,381.0,1,1,0,0,0,348.0,0,5,729,0,1,1,1,0,894.0,3230,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,24,0,0,1,1,0,1,0,3,0,0,0,0,1,0,1,1,3,0,1,0,0,1,3,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
756,2634.0,8,8.0,1768,866.0,578.0,2.0,2.5,4,4.0,4,2007.0,2,2007,866,1,68.0,2007,0,0,1,7,0,5,0,20.0,0,1,1,0,1,846.0,1,5,902,0,1,0,1,1,0.0,10769,0,0,0,1,0,3,0,0,0,0,1,1,0,1,1,105,0,0,0,1,0,0,0,3,0,0,1,144,1,0,1,0,3,0,0,1,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
757,2058.0,6,6.0,1386,672.0,440.0,2.0,2.5,3,3.0,3,1978.0,2,1978,672,0,63.15046094014631,1978,3,1,0,6,1,3,0,438.0,0,0,0,1,1,234.0,1,5,714,1,1,0,0,0,328.0,11616,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,335,1,0,1,0,3,0,0,0,0,0,3,1,0,1,0,0,0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2010,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
758,2245.0,7,6.0,1501,744.0,440.0,2.0,2.5,3,3.0,4,1999.0,2,1999,757,1,24.0,1999,0,0,1,6,0,4,0,549.0,1,0,0,0,0,195.0,0,5,744,0,1,1,0,0,360.0,2280,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,1,1,3,0,1,0,0,1,3,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
759,3849.0,8,8.0,2531,1318.0,752.0,3.0,2.5,4,4.0,4,1995.0,2,1995,1328,1,65.0,1995,3,1,1,9,1,5,1,56.0,0,1,1,0,1,1198.0,1,5,1203,0,1,0,0,1,513.0,12257,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,98,0,0,1,1,0,0,0,3,1,0,1,222,1,0,1,1,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64.0,0,0,0,0,0,0,0
760,1728.0,6,6.0,864,864.0,300.0,1.0,1.0,3,3.0,3,2008.0,1,1959,864,0,70.0,1959,0,0,0,5,0,5,0,612.0,1,0,1,1,0,252.0,0,6,0,1,1,1,0,0,0.0,9100,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1,1,0,1,0,1,0,3,0,0,0,0,1,5,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2009,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
761,2446.0,5,5.0,1301,1145.0,440.0,2.0,1.0,3,2.0,3,1965.0,1,1924,1301,0,60.0,1950,0,0,1,5,0,3,0,405.0,1,0,0,0,0,740.0,0,5,0,0,0,1,0,0,0.0,6911,0,1,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,1,0,0,1,0,1,0,3,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
762,2303.0,7,7.0,1547,756.0,614.0,2.0,2.5,3,4.0,4,2009.0,2,2009,764,1,72.0,2009,0,0,1,7,0,5,0,24.0,1,1,1,0,1,732.0,1,5,783,0,1,0,1,1,0.0,8640,0,1,0,0,1,3,0,0,0,0,1,1,1,1,0,45,0,0,0,1,0,1,0,3,0,0,0,169,0,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
763,3617.0,8,8.0,2365,1252.0,856.0,3.0,3.5,4,4.0,4,1999.0,2,1999,1268,1,82.0,1999,4,1,1,8,1,5,1,1163.0,0,1,1,0,1,89.0,1,5,1097,0,1,0,1,1,673.0,9430,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,128,0,0,1,1,0,0,0,3,1,0,1,0,1,0,1,1,3,0,0,0,0,1,3,1,0,1,0,0,0,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
764,2988.0,8,9.0,1494,1494.0,481.0,2.0,2.5,4,5.0,4,1995.0,1,1995,1494,1,30.0,1996,4,1,1,6,1,5,0,437.0,0,1,1,0,0,0.0,1,5,0,0,1,0,0,1,0.0,9549,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,30,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,4,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1057.0,0,0,0,0,0,0,0
765,3004.0,9,9.0,1506,1498.0,592.0,2.0,2.0,4,5.0,4,2008.0,2,2008,1506,1,75.0,2008,4,1,1,6,1,5,0,0.0,0,1,1,0,0,1498.0,1,5,0,0,1,0,0,1,284.0,14587,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,174,0,0,1,1,0,1,1,3,0,0,1,0,0,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
766,2694.0,7,6.0,1714,980.0,496.0,2.0,2.5,3,3.0,4,1988.0,2,1988,980,0,80.0,1988,3,1,0,7,1,3,0,394.0,1,1,0,0,1,586.0,1,5,734,1,1,0,1,0,42.0,10421,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,66,0,0,1,1,0,0,0,3,0,0,1,228,1,0,1,1,3,0,0,0,0,0,3,1,0,1,1,0,0,0.0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
767,2733.0,6,6.0,1750,983.0,423.0,1.0,3.0,3,3.0,4,1989.0,2,1940,983,0,75.0,1985,0,0,0,7,0,5,0,660.0,1,0,1,1,0,323.0,1,7,767,1,1,0,0,1,0.0,12508,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,245,1,0,1,0,3,0,1,0,0,1,3,1,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
768,3696.0,7,8.0,1836,1860.0,484.0,2.0,2.0,4,4.0,4,2004.0,2,2004,1836,1,70.0,2005,4,1,1,8,1,5,0,24.0,0,1,1,0,0,1836.0,1,5,0,0,1,0,1,1,0.0,9100,0,1,0,0,0,3,0,0,0,0,1,1,0,1,1,33,0,0,0,1,0,0,0,3,0,0,1,120,1,0,1,0,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
769,4929.0,8,10.0,3279,1650.0,841.0,3.0,4.5,5,5.0,4,2003.0,3,2003,1690,1,47.0,2003,4,1,1,12,1,5,1,1416.0,0,1,1,0,1,234.0,0,5,1589,0,1,0,0,1,603.0,53504,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,36,0,0,1,1,0,0,0,3,0,0,1,503,1,0,1,1,3,0,0,0,0,1,3,1,0,1,0,0,0,1.0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0
770,1716.0,5,6.0,858,858.0,576.0,2.0,2.0,3,3.0,4,1983.0,1,1982,858,0,58.414333424067074,1982,0,0,0,5,0,3,0,685.0,1,0,0,1,0,173.0,0,5,0,1,1,1,1,0,0.0,7252,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,1,120,1,0,1,0,3,0,1,0,0,1,3,1,1,0,0,0,0,1.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
771,2056.0,4,6.0,1220,836.0,396.0,2.0,1.0,3,3.0,2,1951.0,1,1951,1220,0,67.0,1951,0,0,0,6,0,3,0,836.0,1,0,0,0,0,0.0,0,5,0,1,1,1,0,0,0.0,8877,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,2,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
772,2146.0,6,6.0,1117,1029.0,672.0,2.0,2.0,3,3.0,3,1976.0,1,1976,1117,0,94.0,1976,3,1,0,6,1,3,0,422.0,1,0,0,0,0,480.0,0,5,0,1,1,1,0,0,0.0,7819,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,144,1,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2010,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,127.0,0,0,0,0,0,0,0
773,1824.0,5,6.0,912,912.0,275.0,1.0,1.0,3,3.0,3,1958.0,1,1958,912,0,70.0,1958,0,0,0,5,0,5,0,456.0,0,0,1,1,0,456.0,1,5,0,1,1,0,0,0,1.0,10150,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,1,0,3,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
774,3908.0,8,8.0,1973,1935.0,895.0,3.0,2.0,4,4.0,4,2006.0,2,2006,1973,1,110.0,2006,4,1,1,9,1,4,1,0.0,0,1,0,0,0,1935.0,1,5,0,0,1,0,0,1,375.0,14226,1,1,0,0,1,3,0,0,0,0,1,1,0,0,0,45,0,1,1,1,0,0,0,3,0,0,1,315,0,0,1,1,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
775,2408.0,6,6.0,1204,1204.0,412.0,2.0,3.0,3,3.0,5,1998.0,2,1998,1204,1,32.0,1998,0,0,1,5,0,5,0,866.0,0,1,1,1,0,338.0,1,5,0,0,0,0,1,1,320.0,4500,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,247,0,0,1,1,0,0,0,3,0,0,0,0,1,0,1,1,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
776,3228.0,7,8.0,1614,1614.0,865.0,3.0,2.0,4,4.0,4,2005.0,2,2005,1614,1,86.0,2006,0,0,1,7,0,5,0,20.0,0,1,1,0,0,1594.0,1,5,0,0,1,0,1,1,240.0,11210,1,0,0,1,1,3,0,0,0,0,1,1,0,0,1,59,0,0,1,1,0,0,0,3,0,0,1,144,0,0,1,1,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
777,1758.0,5,6.0,894,864.0,440.0,2.0,2.0,3,3.0,3,1974.0,1,1974,894,0,100.0,1974,2,1,0,5,1,3,0,762.0,1,0,0,1,0,102.0,1,5,0,1,1,0,0,0,0.0,13350,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,241,1,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2006,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
778,2020.0,5,6.0,2020,0.0,630.0,2.0,2.0,3,3.0,0,1977.0,2,1977,2020,0,60.0,1977,3,1,0,10,2,3,0,0.0,1,0,0,0,0,0.0,0,5,0,0,0,1,0,0,320.0,8400,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2007,0,1,0,1,1,0,0,0,1,1,1,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
779,1979.0,6,6.0,1004,975.0,504.0,2.0,2.0,3,3.0,4,1977.0,1,1977,1004,0,78.0,1977,0,0,0,4,0,3,0,975.0,1,0,0,1,0,0.0,1,5,0,1,1,0,1,0,90.0,10530,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,1,0,1,1,3,0,1,0,0,1,3,1,0,0,0,0,0,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2006,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
780,2490.0,7,6.0,1253,1237.0,402.0,2.0,2.0,3,3.0,4,1995.0,2,1995,1253,1,63.0,1996,3,1,1,6,1,4,0,0.0,0,1,0,0,0,1237.0,1,5,0,0,1,0,0,0,38.0,7875,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,21,0,0,1,1,0,0,0,3,0,0,1,220,1,0,1,1,4,0,0,0,1,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
781,2364.0,6,8.0,1603,761.0,484.0,2.0,2.5,4,4.0,4,1992.0,2,1992,810,1,65.0,1992,0,0,1,7,0,5,0,387.0,0,1,1,0,1,374.0,1,5,793,0,1,0,0,1,0.0,7153,0,1,0,1,0,3,0,1,0,0,0,1,0,1,0,124,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
