,OverallQual,GarageCars,TotalBsmtSF,GrLivArea,GarageArea,FullBath,YearBuilt,GarageYrBlt,ExterQual_TA,1stFlrSF,KitchenQual_TA,LotFrontage,ExterQual_Gd,Foundation_PConc,TotRmsAbvGrd,KitchenQual_Gd,YearRemodAdd,BsmtQual_Gd,Fireplaces,BsmtFinSF1,BsmtQual_TA,FireplaceQu_None,GarageFinish_Unf,GarageType_Attchd,BsmtUnfSF,GarageType_Detchd,MSSubClass_60,2ndFlrSF,OverallCond,BsmtFinType1_GLQ,Foundation_CBlock,Exterior1st_VinylSd,LotShape_Reg,MSSubClass_30,HeatingQC_TA,LotArea,MasVnrArea,MasVnrType_None,Neighborhood_NAmes,MSZoning_RM,CentralAir_Y,SaleCondition_Partial,GarageQual_None,HalfBath,GarageFinish_RFn,FireplaceQu_Gd,Neighborhood_NridgHt,GarageQual_TA,HouseStyle_2Story,FireplaceQu_TA,WoodDeckSF,PavedDrive_Y,GarageCond_TA,Neighborhood_NoRidge,MSZoning_RL,SaleType_WD,BedroomAbvGr,Electrical_SBrkr,MasVnrType_Stone,Neighborhood_Somerst,Neighborhood_CollgCr,OpenPorchSF,PoolQC_None,BsmtExposure_Gd,Neighborhood_Gilbert,Street_Pave,Neighborhood_OldTown,KitchenAbvGr,BsmtExposure_No,YrSold,Fence_MnPrv,MSZoning_FV,MasVnrType_BrkFace,Neighborhood_MeadowV,Exterior1st_Wd Sdng,EnclosedPorch,BsmtCond_Gd,Exterior2nd_Wd Sdng,KitchenQual_Fa,BsmtFinType1_Rec,BsmtFinSF2,MSSubClass_160,Exterior1st_CemntBd,Neighborhood_ClearCr,Neighborhood_BrkSide,RoofStyle_Hip,Neighborhood_IDOTRR,GarageType_BuiltIn,MSSubClass_50,Neighborhood_StoneBr,HeatingQC_Gd,Neighborhood_Sawyer,PavedDrive_P,Fence_None,HouseStyle_SFoyer,GarageCond_Fa,SaleCondition_Normal,MSSubClass_45,Functional_Typ,LotConfig_Inside,Exterior1st_MetalSd,Electrical_FuseF,Exterior1st_HdBoard,BsmtQual_Fa,HeatingQC_Fa,Exterior2nd_Plywood,ExterCond_TA,BldgType_Duplex,LotConfig_CulDSac,Alley_None,LotShape_IR2,Neighborhood_Edwards,BsmtFinType2_BLQ,RoofStyle_Gable,GarageCond_Po,Functional_Min2,LandSlope_Mod,ScreenPorch,ExterQual_Fa,Neighborhood_SawyerW,FireplaceQu_Po,LandContour_Lvl,MSSubClass_40,LandContour_HLS,RoofMatl_Tar&Grv,SaleType_ConLw,BsmtExposure_None,Neighborhood_BrDale,RoofStyle_Mansard,MiscVal,BldgType_TwnhsE,Alley_Pave,Exterior1st_WdShing,GarageType_CarPort,Fence_GdWo,Exterior1st_BrkFace,Condition2_Norm,BsmtFinType1_Unf,Heating_Grav,HouseStyle_SLvl,Foundation_Slab,BsmtExposure_Mn,MSSubClass_70,BsmtFinType2_Rec,Condition1_RRAe,Exterior2nd_BrkFace,HouseStyle_1.5Unf,Neighborhood_Mitchel,Electrical_FuseP,Neighborhood_NWAmes,MSSubClass_180,HouseStyle_2.5Unf,RoofStyle_Shed,BsmtFinType2_GLQ,LandSlope_Sev,MSSubClass_85,LotConfig_FR3,LotConfig_FR2,RoofMatl_WdShngl,BsmtHalfBath,Neighborhood_Blueste,Exterior1st_BrkComm,Neighborhood_Timber,Condition1_Norm,Neighborhood_SWISU,BldgType_2fmCon,Neighborhood_Veenker,Condition1_PosA,SaleCondition_Alloca,SaleType_ConLD,3SsnPorch,LotShape_IR3,Condition1_PosN,BsmtFinType1_LwQ,BsmtFinType1_BLQ,MSZoning_RH,Neighborhood_NPkVill,FireplaceQu_Fa
707,8,2.0,1324.0,1324,550.0,2,2006,2006.0,0,1324,0,48.0,1,1,6,1,2006,1,1,863.0,0,0,0,1,461.0,0,0,0,5,1,0,0,1,0,0,6240,176.0,0,0,0,1,0,0,0,0,1,1,1,0,0,192,1,1,0,1,1,2,1,0,0,0,38,1,0,0,1,0,1,1,2009,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,7,2.0,728.0,1456,400.0,2,2007,2007.0,0,728,0,65.0,1,1,8,1,2007,1,1,0.0,0,0,0,1,728.0,0,1,728,5,0,0,1,0,0,0,9018,0.0,1,0,0,1,1,0,1,0,1,0,1,1,0,100,1,1,0,1,0,3,1,0,0,0,24,1,0,1,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,5,1.0,876.0,904,408.0,1,1966,1966.0,1,904,1,61.32574680971188,0,1,6,0,1966,0,0,0.0,1,1,1,1,876.0,0,0,0,7,0,0,0,0,0,1,7162,41.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2008,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,3,0.0,270.0,729,0.0,1,1935,1948.15625,0,729,1,56.0,1,0,5,0,2003,0,0,0.0,1,1,0,0,270.0,0,0,0,6,0,1,1,0,1,0,4130,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,4,1.0,859.0,1178,384.0,1,1900,1964.0,1,859,1,66.0,0,0,7,0,1950,0,0,0.0,1,1,0,0,859.0,1,0,319,7,0,0,0,1,0,0,8712,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,68,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,2010,0,0,0,0,0,98,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,8,2.0,1228.0,1228,472.0,2,1988,1988.0,0,1228,0,40.0,1,1,5,1,1989,1,1,767.0,0,0,0,1,461.0,0,0,0,5,1,0,0,0,0,0,4671,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,168,1,1,0,1,1,2,1,0,0,0,120,1,0,0,1,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,4,2.0,960.0,960,576.0,1,1970,1970.0,1,960,1,60.0,0,0,6,0,1970,0,0,789.0,1,1,1,0,171.0,1,0,0,5,0,1,0,1,0,1,9873,160.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,288,1,0,0,1,0,1,0,2006,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
714,6,2.0,725.0,1479,475.0,2,1976,1976.0,0,725,0,70.00164176012865,1,0,6,1,2005,0,0,533.0,1,1,0,1,192.0,0,1,754,8,1,1,0,0,0,0,13517,289.0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,3,1,0,0,0,44,1,0,0,1,0,1,1,2010,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,6,2.0,1064.0,1350,478.0,2,1974,1974.0,1,1350,1,78.0,0,0,7,0,1974,1,1,0.0,0,0,0,1,1064.0,0,0,0,5,0,1,0,1,0,1,10140,174.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2009,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,7,2.0,718.0,2554,704.0,1,1890,1996.0,1,1576,1,60.0,0,0,8,0,1998,0,0,0.0,1,1,1,0,718.0,1,0,978,8,0,0,0,1,0,0,10800,0.0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,3,1,0,0,0,48,1,0,0,1,1,1,1,2007,0,0,0,0,1,143,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,5,2.0,1176.0,1178,439.0,1,1973,1973.0,1,1178,0,80.0,0,0,5,1,2000,1,1,1084.0,0,0,1,1,92.0,0,0,0,6,0,1,0,1,0,0,10000,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,224,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2008,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
718,7,3.0,1311.0,2418,983.0,2,1993,1993.0,0,1325,0,96.0,1,1,9,1,1994,1,1,1173.0,0,0,0,1,138.0,0,1,1093,5,1,0,0,1,0,0,10542,651.0,0,0,0,1,0,0,1,1,0,0,1,1,1,250,1,1,1,1,1,3,1,0,0,0,154,1,1,0,1,0,1,0,2008,0,0,1,0,1,216,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,5,1.0,971.0,971,300.0,1,1969,1969.0,1,971,1,69.0,0,0,5,0,1969,1,1,523.0,0,0,1,1,448.0,0,0,0,6,0,1,0,0,0,1,9920,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,1,0,1,1,0,1,0,1,0,2006,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,8,2.0,1742.0,1742,564.0,2,1985,1985.0,0,1742,0,73.91678553494286,1,1,5,1,1985,1,1,1148.0,0,0,0,1,594.0,0,0,0,5,1,0,0,0,0,1,6563,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,114,1,1,0,1,1,2,1,0,0,0,28,1,1,0,1,0,1,0,2006,0,0,0,0,0,234,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,6,2.0,848.0,848,420.0,1,2004,2004.0,0,848,0,57.39363286110918,1,1,3,1,2004,1,0,662.0,0,1,0,1,186.0,0,0,0,5,1,0,1,1,0,0,4426,169.0,0,0,1,1,0,0,0,1,0,0,1,0,0,160,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,2010,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,4,2.0,864.0,864,463.0,1,1970,1994.0,1,864,1,70.0,0,0,5,0,1970,0,0,191.0,1,1,1,0,673.0,1,0,0,7,0,1,0,1,0,0,8120,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,4,1.0,941.0,1470,548.0,2,1954,1958.0,1,997,1,60.0,0,1,7,0,1972,0,0,0.0,1,1,1,0,941.0,1,0,473,6,0,0,0,1,0,0,8172,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4,1,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,9,3.0,1698.0,1698,768.0,2,2007,2007.0,0,1698,0,86.0,0,1,8,0,2008,0,1,1234.0,0,0,0,1,464.0,0,0,0,5,1,0,0,0,0,0,13286,340.0,0,0,0,1,0,0,0,0,1,0,1,0,0,327,1,1,0,1,1,3,1,1,0,0,64,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,4,2.0,864.0,864,660.0,1,1970,1989.0,1,864,0,60.0,0,0,5,1,1970,0,0,375.0,1,1,1,0,250.0,1,0,0,6,0,1,0,1,0,1,6960,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,96,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,239.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,6,2.0,880.0,1680,540.0,2,1988,1988.0,0,1680,0,88.83192191964964,1,0,5,1,2007,1,1,808.0,0,0,0,1,72.0,0,0,0,9,1,1,0,0,0,0,21695,260.0,0,0,0,1,0,0,0,0,1,0,1,0,0,292,1,1,0,1,1,3,1,0,0,0,44,1,0,0,1,0,1,1,2009,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,182,0,0,0,0,0,0,0
727,7,2.0,1232.0,1232,632.0,2,2007,2007.0,0,1232,0,64.0,1,1,6,1,2007,1,0,724.0,0,1,0,1,508.0,0,0,0,5,1,0,1,1,0,0,7314,82.0,0,0,0,1,0,0,0,1,0,0,1,0,0,132,1,1,0,1,1,2,1,1,0,1,0,1,0,0,1,0,1,0,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,5,3.0,1584.0,1776,888.0,2,1958,1968.0,1,1776,1,85.0,0,0,9,0,1958,0,0,0.0,1,1,1,0,1584.0,1,0,0,5,0,1,1,1,0,1,11475,95.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4,1,0,0,0,25,1,0,0,1,0,2,1,2009,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,4,2.0,780.0,1208,539.0,1,1925,1962.0,1,848,1,52.0,0,0,5,0,1950,0,0,152.0,1,1,1,0,628.0,1,0,0,5,0,1,0,1,1,1,6240,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,23,1,0,0,1,0,1,1,2009,0,0,0,0,0,112,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
730,8,2.0,1595.0,1616,608.0,2,1995,1995.0,0,1616,0,39.0,1,1,5,1,1996,1,1,1180.0,0,0,0,1,415.0,0,0,0,5,1,0,0,0,0,0,5389,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,237,1,1,0,1,1,2,1,0,0,0,152,1,0,0,1,0,1,1,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,7,2.0,868.0,1146,438.0,2,2003,2003.0,0,1146,0,73.0,1,1,6,1,2003,0,1,786.0,0,0,0,1,82.0,0,0,0,5,1,0,1,0,0,0,9590,442.0,0,0,0,1,0,0,0,0,1,0,1,0,0,160,1,1,0,1,1,3,1,0,0,0,22,1,0,0,1,0,1,0,2007,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,7,2.0,1153.0,2031,541.0,2,1998,1998.0,0,1153,0,75.0,1,1,8,1,1999,1,1,252.0,0,0,0,1,901.0,0,1,878,5,0,0,1,0,0,0,11404,202.0,0,0,0,1,0,0,1,0,0,0,1,1,1,192,1,1,0,1,1,3,1,0,0,1,84,1,0,0,1,0,1,0,2008,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,5,1.0,864.0,1144,264.0,1,1961,1961.0,1,1144,1,80.0,0,0,6,0,1983,0,1,594.0,1,0,0,1,270.0,0,0,0,6,0,1,0,1,0,0,10000,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,165,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
734,5,1.0,948.0,948,300.0,1,1968,1968.0,1,948,1,61.94136933259298,0,1,6,0,1968,0,0,0.0,1,1,1,1,948.0,0,0,0,5,0,0,0,0,0,1,8978,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,147,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,7,2.0,880.0,1768,320.0,1,1914,1914.0,1,880,1,60.0,0,0,6,0,1970,1,2,390.0,0,0,1,0,490.0,1,0,888,7,0,0,0,1,0,0,10800,0.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0,341,1,0,0,1,1,1,0,2006,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,3,2.0,0.0,1040,400.0,2,1950,1949.0,1,1040,1,60.0,0,0,6,0,1950,0,0,0.0,0,1,1,0,0.0,1,0,0,4,0,1,0,1,0,0,8544,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,2,0,2006,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,8,3.0,893.0,1801,800.0,2,2005,2005.0,0,901,0,72.0,1,1,8,1,2005,1,1,0.0,0,0,0,1,893.0,0,1,900,5,0,0,1,0,0,0,10463,0.0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,3,1,0,0,0,116,1,0,1,1,0,1,1,2006,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
