,OverallQual,GarageCars,KitchenExterQual,GrLivArea,Baths,BsmtQual,YearBuiltRev,LotFrontage,1stFlrSF,HasPconc,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,HasFireplaces,NeighGroup_NNS,HeatingQC,HasOpenPorchSF,NeighGroup_BlueSwis,GarageFinish_Unf,GarageType_Detchd,GarageType_Attchd,GarageFinish_Fin,BsmtUnfSF,MSSubClass_60,2ndFlrSF,OverallCond,SaleCondition_Partial,NeighGroup_BEO,BsmtFinType1_GLQ,Foundation_CBlock,MSZoning_RM,GarageQual,GarageFinish_RFn,Exterior1st_VinylSd,HasMasVnrArea,Electrical_SBrkr,LotShape_Reg,HasWoodDeckSF,MasVnrType_None,Neighborhood_NAmes,LotArea,GarageCond,NeighGroup_C3,MSSubClass_30,Neighborhood_NridgHt,CentralAir_Y,NeighGroup_BNS,LotShape_IR1,NeighGroup_STV,PavedDrive_Y,HasVnrStone,Neighborhood_Somerst,HasGarageArea,Neighborhood_NoRidge,BedroomAbvGr,Neighborhood_Gilbert,HouseStyle_2Story,MasVnrType_BrkFace,BsmtExposure_Gd,MSZoning_RL,NeighGroup_BrMeadow,Neighborhood_MeadowV,Foundation_BrkTil,MSZoning_FV,Electrical_FuseA,Neighborhood_CollgCr,Neighborhood_OldTown,GarageType_BuiltIn,BsmtCond,BsmtFinType1_ALQ,BsmtExposure_None,Fence_MnPrv,MSSubClass_160,Neighborhood_BrkSide,Neighborhood_Edwards,MSSubClass_50,Neighborhood_BrDale,Exterior1st_Wd Sdng,BsmtExposure_No,SaleType_COD,Neighborhood_NWAmes,BsmtExposure_Av,Neighborhood_NPkVill,ExterCond,LandContour_Bnk,EnclosedPorch,IsDuplex
305,8,3.0,8.0,2000,3.0,4,129,80.0,2000,1,2005,8,1464.0,0,0,5,0,0,0,0,1,1,536.0,0,0,5,0,0,1,0,0,3,0,0,1,1,1,1,0,0,10386,3,1,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
543,7,1.0,6.0,767,2.0,4,123,34.0,767,1,1998,4,584.0,0,0,5,1,1,0,0,1,1,0.0,0,0,5,0,0,1,0,0,3,0,0,1,1,1,1,0,1,4058,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1041,6,2.0,7.0,1632,2.0,3,91,66.28361755107336,800,0,2000,7,400.0,0,0,4,1,0,1,0,1,0,336.0,1,832,8,0,0,1,1,0,3,0,0,1,1,1,0,0,0,9130,3,0,0,0,1,1,0,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
1015,8,2.0,8.0,1665,3.5,4,126,70.0,810,1,2001,6,643.0,0,0,5,1,0,0,0,1,1,167.0,1,855,6,0,0,1,0,0,3,0,1,0,1,1,0,1,0,8400,3,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
18,5,2.0,7.0,1114,2.5,3,129,66.0,1114,1,2004,6,646.0,0,0,5,1,0,1,1,0,0,468.0,0,0,5,0,0,1,0,0,3,0,1,0,1,1,0,1,0,13695,3,0,0,0,1,1,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
285,7,2.0,8.0,1250,2.5,4,131,35.0,625,1,2007,5,0.0,0,0,5,1,0,0,1,0,0,625.0,0,625,5,1,0,0,0,0,3,1,0,0,1,0,0,1,0,4251,3,0,0,0,1,0,1,1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
221,6,2.0,8.0,2267,2.5,4,127,71.82450813074344,1010,1,2002,8,0.0,1,0,5,1,0,0,0,0,0,1010.0,1,1257,5,0,0,0,0,0,3,1,1,0,1,0,1,1,0,8068,3,0,0,0,1,1,1,0,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1020,4,2.0,7.0,1132,2.5,4,130,60.0,1132,1,2005,5,1024.0,0,0,5,1,0,0,0,1,1,108.0,0,0,5,0,1,1,0,0,3,0,1,0,1,1,1,1,0,7024,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
22,8,2.0,8.0,1795,2.0,4,127,75.0,1795,1,2002,7,0.0,1,0,5,1,0,0,0,1,0,1777.0,0,0,5,0,0,0,0,0,3,1,1,1,1,1,1,0,0,9742,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1154,7,2.0,7.0,1820,2.0,3,90,73.29634127326081,902,0,1988,8,454.0,1,0,3,1,1,1,0,1,0,410.0,1,918,6,0,0,0,1,0,3,0,1,1,1,0,1,0,1,13700,3,0,0,0,1,0,1,0,1,1,0,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
116,5,1.0,6.0,1092,1.5,3,87,66.20566046922845,1092,0,1962,6,170.0,1,0,3,1,1,1,0,1,0,252.0,0,0,5,0,0,0,1,0,3,0,0,1,1,1,0,0,0,11616,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,144,0
984,5,2.0,7.0,1734,2.0,0,102,75.0,1302,0,1977,8,0.0,0,0,3,0,1,1,0,1,0,0.0,0,432,5,0,0,0,1,0,3,0,0,0,1,1,0,1,0,10125,3,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
406,6,1.0,6.0,1639,1.0,3,61,51.0,1166,0,1950,6,0.0,0,0,5,0,1,1,1,0,0,1064.0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,1,0,10480,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
361,5,1.0,6.0,1505,2.0,3,65,67.39711614465963,988,0,1982,8,399.0,0,0,4,0,0,1,1,0,0,484.0,0,517,5,0,1,0,1,0,3,0,0,0,1,1,0,1,0,9144,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0
95,6,2.0,8.0,1470,2.5,4,118,63.88925589421536,680,1,1993,6,310.0,1,0,4,1,0,0,0,0,1,370.0,1,790,8,0,0,0,0,0,3,0,1,1,1,0,1,0,0,9765,3,0,0,0,1,1,0,0,1,0,0,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
1196,7,3.0,8.0,1863,2.5,4,131,58.0,879,1,2006,9,0.0,1,0,5,1,0,0,0,0,1,879.0,1,984,5,1,0,0,0,0,3,0,1,0,1,0,1,1,0,14054,3,0,0,0,1,1,1,0,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
261,8,3.0,9.0,2574,2.5,5,132,69.0,1482,1,2007,10,0.0,1,0,5,1,0,0,0,0,1,1482.0,1,1092,5,1,0,0,0,0,3,0,0,1,1,0,0,0,0,9588,3,1,0,0,1,0,1,0,1,1,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1197,7,1.0,6.0,1690,1.0,3,41,65.0,815,0,1950,7,0.0,1,0,5,0,0,1,1,0,0,815.0,0,875,6,0,1,0,0,1,3,0,0,0,1,0,0,1,0,8850,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,330,0
1171,6,2.0,6.0,1261,2.0,3,83,76.0,1261,0,1958,6,662.0,1,0,5,0,1,0,0,1,0,599.0,0,0,6,0,0,0,1,0,3,1,0,0,1,1,0,1,1,9120,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
608,8,2.0,6.0,3194,2.5,4,59,78.0,1940,1,1998,10,428.0,1,0,3,0,0,1,0,0,0,537.0,0,1254,6,0,0,0,0,0,3,0,0,0,1,1,0,1,0,12168,3,1,0,0,1,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
179,5,2.0,7.0,968,1.0,3,48,60.0,968,0,2006,5,0.0,0,0,3,0,0,1,1,0,0,968.0,0,0,6,0,1,0,1,1,2,0,0,0,1,1,0,1,0,8520,3,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,184,0
102,5,2.0,6.0,1535,2.0,0,104,64.0,1535,0,1979,8,0.0,0,0,3,0,0,1,0,1,0,0.0,0,0,5,0,0,0,0,0,3,0,0,0,1,1,0,1,0,7018,3,0,0,0,1,1,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
574,5,1.0,6.0,1109,1.5,3,96,70.0,576,0,2005,5,349.0,0,0,3,0,1,1,0,0,0,23.0,0,533,7,0,0,0,1,0,3,0,0,1,1,1,1,0,1,10500,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
716,7,2.0,6.0,2554,1.5,3,15,60.0,1576,0,1998,8,0.0,0,0,5,1,0,1,1,0,0,718.0,0,978,8,0,1,0,0,1,3,0,0,0,1,1,0,1,0,10800,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,143,0
1013,5,1.0,6.0,1022,2.0,3,35,60.0,1022,0,2006,4,247.0,0,0,3,1,0,1,1,0,0,310.0,0,0,4,0,1,0,0,1,3,0,0,0,1,1,0,1,0,7200,3,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,226,0
563,6,2.0,6.0,1674,2.0,4,43,66.0,1163,0,1950,8,0.0,1,0,5,1,0,0,1,0,1,1163.0,0,511,7,0,1,0,0,0,3,0,0,0,1,1,1,1,0,21780,3,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0
184,5,2.0,6.0,1252,1.0,2,33,92.0,936,1,1991,5,0.0,0,0,4,0,0,1,0,1,0,504.0,0,316,8,0,1,0,0,0,3,0,0,0,1,0,1,1,0,7438,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0
467,5,1.0,7.0,1644,1.5,3,67,79.0,888,0,1995,7,386.0,1,0,5,0,1,1,0,1,0,342.0,0,756,7,0,0,0,1,0,3,0,0,1,1,1,1,0,1,9480,3,0,0,0,1,0,0,0,1,1,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
380,5,1.0,7.0,1691,2.0,3,49,50.0,1026,0,1950,6,218.0,1,0,3,0,1,1,1,0,0,808.0,0,665,6,0,0,0,0,0,3,0,0,0,1,1,0,1,0,5000,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,242,0
903,7,3.0,8.0,1670,2.0,4,131,50.0,1670,1,2006,7,0.0,1,0,5,1,0,0,0,1,0,1670.0,0,0,5,1,0,0,0,0,3,1,1,1,1,0,1,0,0,14859,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
603,7,2.0,8.0,1200,2.5,4,129,30.0,600,1,2005,4,0.0,0,0,5,1,0,0,1,0,0,600.0,0,600,5,0,0,0,0,0,3,1,0,0,1,1,0,1,0,3182,3,0,0,0,1,0,0,1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
71,4,2.0,6.0,845,2.0,3,107,69.0,845,0,2006,4,565.0,0,0,3,0,1,1,1,0,0,280.0,0,0,6,0,0,0,1,0,3,0,0,0,1,1,0,1,0,7599,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1230,5,2.0,6.0,2620,3.0,4,102,94.99319371638933,1361,0,1977,12,498.0,1,0,5,1,1,0,0,0,0,652.0,0,1259,5,0,0,1,1,0,3,1,0,1,1,0,1,1,0,18890,3,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,145,1
396,5,2.0,6.0,894,1.0,3,97,60.0,894,0,1972,6,777.0,0,0,3,0,0,0,1,0,0,117.0,0,0,5,0,0,0,1,0,3,1,0,0,1,1,1,1,0,7200,3,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
874,5,1.0,6.0,1131,1.5,3,66,52.0,676,0,1950,5,0.0,0,0,5,0,0,1,1,0,0,676.0,0,455,6,0,1,0,1,1,3,0,0,0,1,1,1,1,0,5720,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0
1054,8,2.0,8.0,1989,3.5,4,127,90.0,1091,1,2002,7,932.0,1,0,5,1,0,0,0,1,1,133.0,1,898,5,0,0,1,0,0,3,0,1,1,1,1,1,0,0,11367,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
923,6,2.0,8.0,1617,3.0,4,118,50.0,1617,1,1994,5,165.0,1,0,5,1,0,0,0,1,0,598.0,0,0,5,0,0,0,0,0,3,1,0,0,1,1,0,1,0,8012,3,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
346,6,1.0,6.0,958,1.0,3,85,75.57739793184625,958,0,1998,5,498.0,0,0,3,0,1,0,0,1,0,460.0,0,0,8,0,0,0,1,0,3,1,0,0,1,0,0,1,1,12772,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1092,6,2.0,6.0,1694,2.0,3,50,60.0,1390,1,1950,7,423.0,1,0,2,0,1,1,1,0,0,758.0,0,304,5,0,0,0,0,0,3,0,0,0,1,1,1,1,0,8400,3,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,128,0
1318,8,3.0,8.0,1787,2.0,4,126,84.16792147705563,1787,1,2002,7,0.0,1,0,5,1,0,0,0,1,0,1753.0,0,0,5,0,0,0,0,0,3,1,1,1,1,0,1,0,0,14781,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
29,4,1.0,5.0,520,1.0,3,52,60.0,520,0,1950,4,0.0,0,0,2,0,0,1,1,0,0,520.0,0,0,6,0,1,0,0,1,2,0,0,0,1,0,1,1,0,6324,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,87,0
1208,5,2.0,6.0,1283,2.0,3,87,70.0,1283,0,1980,6,504.0,0,0,3,0,1,1,1,0,0,319.0,0,0,7,0,0,0,1,0,3,0,0,0,1,1,0,1,1,7763,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
796,6,2.0,6.0,1285,1.5,3,102,71.0,1285,0,1977,7,0.0,1,0,5,0,1,0,0,1,0,660.0,0,0,5,0,0,0,1,0,3,1,0,1,1,1,1,0,0,8197,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
39,4,0.0,5.0,1152,2.0,0,80,65.0,1152,1,1955,6,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1
504,6,2.0,6.0,1322,3.0,3,99,24.0,855,0,1974,6,257.0,1,0,3,0,1,1,0,1,0,103.0,0,467,5,0,0,0,1,0,3,0,0,0,1,1,1,1,0,2308,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0
157,8,3.0,9.0,1968,2.5,5,134,92.0,774,1,2010,8,0.0,1,0,5,1,0,0,0,0,1,774.0,1,1194,5,1,0,0,0,0,3,0,1,1,1,1,0,0,0,12003,3,0,0,0,1,0,0,1,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
932,9,3.0,10.0,1905,2.0,5,131,84.0,1905,1,2006,8,0.0,1,0,5,1,0,0,0,1,1,1905.0,0,0,5,0,0,0,0,0,3,0,1,1,1,0,0,0,0,11670,3,0,0,0,1,0,1,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
658,6,1.0,6.0,1458,1.5,3,73,78.0,912,0,1950,6,0.0,1,0,3,0,1,1,0,1,0,912.0,0,546,5,0,0,0,1,0,3,0,1,0,1,1,1,1,1,17503,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
733,5,1.0,6.0,1144,2.0,3,86,80.0,1144,0,1983,6,594.0,1,0,5,0,1,0,0,1,0,270.0,0,0,6,0,0,0,1,0,3,1,0,0,1,1,1,1,0,10000,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
635,6,0.0,4.0,3395,2.0,3,39,60.0,1440,0,1995,14,256.0,0,0,5,1,1,0,0,0,0,1184.0,0,1440,7,0,0,0,1,0,0,0,1,0,0,1,0,1,0,10896,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0
1286,6,2.0,6.0,1328,2.5,3,88,69.86388586803965,1328,0,1963,6,569.0,1,0,3,1,0,1,0,1,0,678.0,0,0,5,0,0,0,1,0,3,0,0,1,1,1,0,0,0,9790,3,0,0,0,1,1,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
1097,8,2.0,8.0,1088,1.5,4,111,65.93421110341275,1088,0,1986,5,0.0,0,1,5,1,0,0,0,1,0,1074.0,0,0,5,0,0,0,1,0,3,1,0,0,1,1,0,1,0,3696,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,137,0
1375,8,3.0,8.0,1571,2.0,4,132,89.0,1571,1,2007,7,0.0,1,0,5,1,0,0,0,1,1,1571.0,0,0,5,1,0,0,0,0,3,0,1,1,1,0,1,0,0,10991,3,0,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
394,5,1.0,6.0,1034,1.0,3,65,60.0,735,0,1950,5,0.0,0,0,4,1,0,1,1,0,0,735.0,0,299,6,0,1,0,1,0,3,0,0,0,0,1,0,1,0,10134,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
52,5,2.0,5.0,816,2.0,4,88,110.0,816,0,1963,5,104.0,0,0,3,0,0,1,0,0,0,0.0,0,0,5,0,0,0,1,1,3,0,0,0,1,0,1,1,0,8472,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1
988,6,2.0,7.0,2030,2.5,3,101,72.30744246366423,1118,0,1976,8,156.0,1,0,3,1,0,0,0,1,1,692.0,1,912,6,0,0,0,1,0,3,0,0,1,1,0,0,0,0,12046,3,0,0,0,1,1,1,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
1162,5,2.0,6.0,894,1.0,4,93,109.0,894,0,1968,5,492.0,1,0,4,0,1,0,0,1,1,402.0,0,0,5,0,0,0,1,0,3,0,1,0,1,1,0,1,0,8724,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
359,8,2.0,8.0,1924,3.5,4,123,78.0,1086,1,1998,7,956.0,1,1,5,1,0,0,0,1,0,130.0,1,838,5,0,0,1,0,0,3,1,1,1,1,0,1,0,0,12011,3,0,0,0,1,0,1,0,1,0,0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1032,8,3.0,8.0,2520,3.5,4,118,84.14425004627932,1352,1,1993,10,1012.0,1,1,5,1,0,0,0,1,0,326.0,1,1168,7,0,0,1,0,0,3,1,0,0,1,0,1,1,0,14541,3,0,0,0,1,0,1,0,1,0,0,1,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
402,5,1.0,6.0,672,1.0,3,65,60.0,672,1,1997,4,0.0,0,0,5,0,1,1,1,0,0,672.0,0,0,8,0,0,0,0,0,3,0,0,0,1,1,1,1,0,10200,3,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
989,7,2.0,8.0,1576,2.5,4,131,65.0,778,1,2006,6,0.0,0,0,5,1,0,0,0,1,0,770.0,1,798,5,1,0,0,0,0,3,1,1,0,1,1,0,1,0,8125,3,0,0,0,1,0,0,1,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
421,6,2.0,8.0,1602,2.5,4,102,82.13029990037381,1602,0,2000,8,1246.0,1,0,4,0,0,0,0,1,1,356.0,0,0,7,0,0,0,1,0,3,0,0,1,1,0,1,0,0,16635,3,0,0,0,1,1,1,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
448,6,1.0,6.0,1376,2.0,3,62,50.0,780,0,1950,7,0.0,1,0,3,0,0,1,1,0,0,780.0,0,596,6,0,0,0,0,1,3,0,0,0,1,1,0,1,0,8600,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0
677,5,1.0,8.0,792,1.0,3,49,52.0,792,0,2006,5,0.0,0,0,5,0,0,1,1,0,0,768.0,0,0,8,0,1,0,0,0,2,0,1,0,1,1,1,1,0,9022,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,120,0
822,7,2.0,8.0,1733,2.5,4,128,71.75301975104065,847,1,2003,7,0.0,1,0,5,1,0,0,0,0,1,847.0,1,886,5,0,0,0,0,0,3,0,1,0,1,0,1,1,0,12394,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
963,9,2.0,9.0,1800,2.0,5,132,122.0,1800,1,2007,7,0.0,0,0,5,1,0,0,0,1,1,1800.0,0,0,5,0,0,0,0,0,3,0,1,0,1,0,1,1,0,11923,3,1,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
835,4,2.0,7.0,1067,2.0,4,75,60.0,1067,0,1995,4,442.0,0,0,3,0,1,1,0,1,0,625.0,0,0,7,0,0,0,1,0,3,0,1,0,1,1,1,1,0,9600,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1211,8,2.0,7.0,1752,2.0,4,113,152.0,1080,0,2005,8,427.0,0,0,4,1,0,0,0,0,0,132.0,0,672,7,0,0,1,0,0,3,1,0,0,1,0,1,1,0,12134,3,0,0,0,1,1,1,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0,0
