,OverallQual,GarageCars,GrLivArea,1stFlrSF,ExterQual_TA,ExterQual_Gd,KitchenQual_TA,LotFrontage,YearRemodAdd,TotRmsAbvGrd,FireplaceQu_None,BsmtFinSF1,KitchenQual_Gd,BsmtQual_TA,BsmtQual_Gd,GarageType_Attchd,GarageFinish_Unf,GarageFinish_Fin,BsmtUnfSF,HeatingQC_Ex,GarageType_Detchd,MSSubClass_60,OverallCond,2ndFlrSF,Foundation_CBlock,BsmtFinType1_GLQ,BsmtQual_Ex,KitchenQual_Ex,Exterior1st_VinylSd,HeatingQC_TA,MasVnrType_None,LotArea,GarageFinish_RFn,MSZoning_RM,ExterQual_Ex,LotShape_Reg,GarageCond_TA,MSSubClass_30,GarageQual_TA,CentralAir_Y,FireplaceQu_TA,LotShape_IR1,Neighborhood_NAmes,FireplaceQu_Gd,SaleCondition_Partial,BedroomAbvGr,GarageQual_None,Neighborhood_NoRidge,MSZoning_RL,Electrical_SBrkr,PavedDrive_Y,HouseStyle_2Story,Neighborhood_CollgCr,Neighborhood_Somerst,Neighborhood_NridgHt,Foundation_BrkTil,Neighborhood_Gilbert,MasVnrType_BrkFace,BsmtFinType1_ALQ,Electrical_FuseA,Fence_None,Fence_MnPrv,HouseStyle_1.5Fin,BsmtExposure_None,Exterior1st_Wd Sdng,Exterior2nd_Wd Sdng,Neighborhood_OldTown,FireplaceQu_Ex,LotConfig_CulDSac,MSZoning_FV,Neighborhood_NWAmes,Neighborhood_MeadowV,Neighborhood_IDOTRR,Exterior1st_AsbShng,MSSubClass_50,BsmtFinSF2,GarageQual_Fa,Exterior1st_CemntBd,PavedDrive_P,KitchenQual_Fa,GarageType_BuiltIn,Alley_Grvl,Neighborhood_Edwards,EnclosedPorch,LowQualFinSF,Neighborhood_Mitchel,ExterCond_Fa,MSSubClass_160,Neighborhood_Sawyer,Heating_Grav,BsmtQual_Fa,HeatingQC_Fa,Neighborhood_BrkSide,LotConfig_FR2,MSZoning_RH,LandContour_Bnk,Alley_Pave,FireplaceQu_Fa,MSSubClass_90,MSSubClass_180,HeatingQC_Gd,BsmtCond_Fa,Exterior2nd_Stucco,BsmtCond_TA,BsmtFinType2_ALQ,Exterior1st_Plywood,Condition1_Artery,BsmtExposure_Gd,BldgType_1Fam,BsmtExposure_No,Neighborhood_BrDale,Neighborhood_ClearCr,HouseStyle_SFoyer,LotShape_IR2,PoolQC_Ex,GarageType_CarPort,BsmtFinType1_Rec,BsmtExposure_Av,GarageQual_Gd,Fence_GdWo,MiscFeature_None,Foundation_Slab,HouseStyle_1.5Unf,FireplaceQu_Po,BsmtFinType1_LwQ,Condition2_Norm,BsmtFinType1_Unf,ScreenPorch,GarageCond_Po,Exterior2nd_Brk Cmn,Functional_Mod,Fence_MnWw,MSSubClass_40,ExterQual_Fa,Neighborhood_Timber,MSSubClass_85,MSZoning_C (all),GarageQual_Ex,GarageType_2Types,SaleType_ConLI,BsmtFinType2_Unf,RoofStyle_Gable,GarageType_Basment,MSSubClass_80,BsmtHalfBath,Neighborhood_NPkVill,Condition1_Feedr,BldgType_2fmCon,Electrical_FuseF,BsmtFinType1_BLQ,Functional_Min2,RoofStyle_Flat,Condition1_RRNn,GarageCond_Fa,MSSubClass_45,Neighborhood_StoneBr,3SsnPorch
1197,7,1.0,1690,815,1,0,1,65.0,1950,7,0,0.0,0,1,0,0,1,0,815.0,1,1,0,6,875,0,0,0,0,0,0,1,8850,0,1,0,0,1,0,1,1,0,1,0,1,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1171,6,2.0,1261,1261,1,0,1,76.0,1958,6,0,662.0,0,1,0,1,0,0,599.0,1,0,0,6,0,1,0,0,0,0,0,1,9120,1,0,0,1,1,0,1,1,1,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
608,8,2.0,3194,1940,1,0,1,78.0,1998,10,0,428.0,0,0,1,0,1,0,537.0,0,0,0,6,1254,0,0,0,0,0,1,1,12168,0,0,0,1,1,0,1,1,0,0,0,1,0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
179,5,2.0,968,968,0,1,1,60.0,2006,5,1,0.0,0,1,0,0,1,0,968.0,0,1,0,6,0,1,0,0,0,0,1,1,8520,0,1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
102,5,2.0,1535,1535,1,0,1,64.0,1979,8,1,0.0,0,0,0,1,1,0,0.0,0,0,0,5,0,0,0,0,0,0,1,1,7018,0,0,0,1,1,0,1,1,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
574,5,1.0,1109,576,1,0,1,70.0,2005,5,1,349.0,0,1,0,0,1,0,23.0,0,0,0,7,533,1,0,0,0,0,1,0,10500,0,0,0,1,1,0,1,1,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
716,7,2.0,2554,1576,1,0,1,60.0,1998,8,1,0.0,0,1,0,0,1,0,718.0,1,1,0,8,978,0,0,0,0,0,0,1,10800,0,1,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1013,5,1.0,1022,1022,1,0,1,60.0,2006,4,1,247.0,0,1,0,0,1,0,310.0,0,1,0,4,0,0,0,0,0,0,1,1,7200,0,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,465.0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
563,6,2.0,1674,1163,1,0,1,66.0,1950,8,0,0.0,0,0,1,0,0,1,1163.0,1,1,0,7,511,0,0,0,0,0,0,1,21780,0,0,0,1,1,0,1,1,0,0,0,1,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
184,5,2.0,1252,936,1,0,1,92.0,1991,5,1,0.0,0,0,0,1,1,0,504.0,0,0,0,8,316,0,0,0,0,0,0,1,7438,0,0,0,0,1,0,1,1,0,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
467,5,1.0,1644,888,1,0,0,79.0,1995,7,0,386.0,1,1,0,1,1,0,342.0,1,0,0,7,756,1,0,0,0,0,0,0,9480,0,0,0,1,1,0,1,1,0,0,1,1,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
380,5,1.0,1691,1026,1,0,0,50.0,1950,6,0,218.0,1,1,0,0,1,0,808.0,0,1,0,6,665,0,0,0,0,0,1,1,5000,0,0,0,1,1,0,1,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
903,7,3.0,1670,1670,0,1,0,50.0,2006,7,0,0.0,1,0,1,1,0,0,1670.0,1,0,0,5,0,0,0,0,0,1,0,0,14859,1,0,0,0,1,0,1,1,0,1,0,1,1,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
603,7,2.0,1200,600,0,1,0,30.0,2005,4,1,0.0,1,0,1,0,0,0,600.0,1,1,0,5,600,0,0,0,0,0,0,1,3182,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
71,4,2.0,845,845,1,0,1,69.0,2006,4,1,565.0,0,1,0,0,1,0,280.0,0,1,0,6,0,1,0,0,0,0,1,1,7599,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1230,5,2.0,2620,1361,1,0,1,90.96385338532622,1977,12,0,498.0,0,0,1,0,0,0,652.0,1,0,0,5,1259,1,1,0,0,0,0,1,18890,1,0,0,0,1,0,1,1,1,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,211.0,0,0,0,0,1,0,0,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
396,5,2.0,894,894,1,0,1,60.0,1972,6,1,777.0,0,1,0,0,0,0,117.0,0,1,0,5,0,1,0,0,0,0,1,1,7200,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
874,5,1.0,1131,676,1,0,1,52.0,1950,5,1,0.0,0,1,0,0,1,0,676.0,1,1,0,6,455,1,0,0,0,0,0,1,5720,0,1,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1054,8,2.0,1989,1091,0,1,0,90.0,2002,7,0,932.0,1,0,1,1,0,1,133.0,1,0,1,5,898,0,1,0,0,1,0,0,11367,0,0,0,1,1,0,1,1,0,0,0,1,0,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
923,6,2.0,1617,1617,0,1,0,50.0,1994,5,0,165.0,1,0,1,1,0,0,598.0,1,0,0,5,0,0,0,0,0,0,0,1,8012,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
346,6,1.0,958,958,1,0,1,74.29063213026086,1998,5,1,498.0,0,1,0,1,0,0,460.0,0,0,0,8,0,1,0,0,0,0,1,1,12772,1,0,0,0,1,0,1,1,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
1092,6,2.0,1694,1390,1,0,1,60.0,1950,7,0,423.0,0,1,0,0,1,0,758.0,0,1,0,5,304,0,0,0,0,0,0,1,8400,0,0,0,1,1,0,1,1,0,0,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1318,8,3.0,1787,1787,0,1,0,81.20640539986398,2002,7,0,0.0,1,0,1,1,0,0,1753.0,1,0,0,5,0,0,0,0,0,1,0,0,14781,1,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,1.0,520,520,1,0,0,60.0,1950,4,1,0.0,0,1,0,0,1,0,520.0,0,1,0,6,0,0,0,0,0,0,0,1,6324,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,87,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
1208,5,2.0,1283,1283,1,0,1,70.0,1980,6,1,504.0,0,1,0,0,1,0,319.0,0,1,0,7,0,1,0,0,0,0,1,1,7763,0,0,0,1,1,0,1,1,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
796,6,2.0,1285,1285,1,0,1,71.0,1977,7,0,0.0,0,1,0,1,0,0,660.0,1,0,0,5,0,1,0,0,0,0,0,0,8197,1,0,0,1,1,0,1,1,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,4,0.0,1152,1152,1,0,0,65.0,1955,6,1,0.0,0,0,0,0,0,0,0.0,0,0,0,5,0,0,0,0,0,0,1,1,6040,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
504,6,2.0,1322,855,1,0,1,24.0,1974,6,0,257.0,0,1,0,1,1,0,103.0,0,0,0,5,467,1,0,0,0,0,1,1,2308,0,0,0,1,1,0,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0
157,8,3.0,1968,774,0,1,0,92.0,2010,8,0,0.0,0,0,0,0,0,1,774.0,1,0,1,5,1194,0,0,1,1,1,0,0,12003,0,0,0,1,1,0,1,1,0,0,0,1,1,4,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
932,9,3.0,1905,1905,0,0,0,84.0,2006,8,0,0.0,0,0,0,1,0,1,1905.0,1,0,0,5,0,0,0,1,1,1,0,0,11670,0,0,1,0,1,0,1,1,0,1,0,1,0,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
658,6,1.0,1458,912,1,0,1,78.0,1950,6,0,0.0,0,1,0,1,1,0,912.0,0,0,0,5,546,1,0,0,0,1,1,1,17503,0,0,0,1,1,0,1,1,0,0,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
733,5,1.0,1144,1144,1,0,1,80.0,1983,6,0,594.0,0,1,0,1,0,0,270.0,1,0,0,6,0,1,0,0,0,0,0,1,10000,1,0,0,1,1,0,1,1,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
635,6,0.0,3395,1440,0,0,0,60.0,1995,14,1,256.0,0,1,0,0,0,0,1184.0,1,0,0,7,1440,1,0,0,0,1,0,1,10896,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,515,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0
1286,6,2.0,1328,1328,1,0,1,73.60624303555883,1963,6,0,569.0,0,1,0,1,1,0,678.0,0,0,0,5,0,1,0,0,0,0,1,0,9790,0,0,0,1,1,0,1,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
1097,8,2.0,1088,1088,0,1,0,59.511003747428305,1986,5,1,0.0,1,0,1,1,0,0,1074.0,1,0,0,5,0,1,0,0,0,0,0,1,3696,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1375,8,3.0,1571,1571,0,1,0,89.0,2007,7,0,0.0,1,0,1,1,0,1,1571.0,1,0,0,5,0,0,0,0,0,1,0,0,10991,0,0,0,0,1,0,1,1,0,1,0,1,1,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
394,5,1.0,1034,735,1,0,1,60.0,1950,5,1,0.0,0,1,0,0,1,0,735.0,0,1,0,6,299,1,0,0,0,0,0,1,10134,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
