,OverallQual,GarageCars,GrLivArea,Baths,1stFlrSF,ExterQual_TA,ExterQual_Gd,KitchenQual_TA,LotFrontage,YearRemodAdd,TotRmsAbvGrd,FireplaceQu_None,BsmtFinSF1,KitchenQual_Gd,BsmtQual_TA,BsmtQual_Gd,GarageType_Attchd,GarageFinish_Unf,GarageFinish_Fin,BsmtUnfSF,HeatingQC_Ex,GarageType_Detchd,MSSubClass_60,OverallCond,2ndFlrSF,Foundation_CBlock,BsmtFinType1_GLQ,BsmtQual_Ex,KitchenQual_Ex,Exterior1st_VinylSd,HeatingQC_TA,MasVnrType_None,LotArea,GarageFinish_RFn,MSZoning_RM,ExterQual_Ex,LotShape_Reg,GarageCond_TA,MSSubClass_30,CentralAir_Y,FireplaceQu_TA,LotShape_IR1,Neighborhood_NAmes,FireplaceQu_Gd,SaleCondition_Partial,BedroomAbvGr,GarageQual_None,Neighborhood_NoRidge,MSZoning_RL,Electrical_SBrkr,PavedDrive_Y,HouseStyle_2Story,Neighborhood_CollgCr,Neighborhood_Somerst,Neighborhood_NridgHt,Foundation_BrkTil,Neighborhood_Gilbert,MasVnrType_BrkFace,BsmtFinType1_ALQ,Electrical_FuseA,Fence_None,Fence_MnPrv,BsmtExposure_None,Exterior1st_Wd Sdng,Neighborhood_OldTown,FireplaceQu_Ex,LotConfig_CulDSac,MSZoning_FV,Neighborhood_NWAmes,Neighborhood_MeadowV,Neighborhood_IDOTRR,Exterior1st_AsbShng,MSSubClass_50,BsmtFinSF2,GarageQual_Fa,Exterior1st_CemntBd,PavedDrive_P,KitchenQual_Fa,GarageType_BuiltIn,Alley_Grvl,Neighborhood_Edwards,EnclosedPorch,LowQualFinSF,Neighborhood_Mitchel,ExterCond_Fa,MSSubClass_160,Neighborhood_Sawyer,Heating_Grav,BsmtQual_Fa,HeatingQC_Fa,Neighborhood_BrkSide,LotConfig_FR2,MSZoning_RH,LandContour_Bnk,Alley_Pave,FireplaceQu_Fa,MSSubClass_90,MSSubClass_180,HeatingQC_Gd,BsmtCond_Fa,Exterior2nd_Stucco,BsmtCond_TA,BsmtFinType2_ALQ,Exterior1st_Plywood,Condition1_Artery,BsmtExposure_Gd,BldgType_1Fam,BsmtExposure_No,Neighborhood_BrDale,Neighborhood_ClearCr,HouseStyle_SFoyer,LotShape_IR2,PoolQC_Ex,GarageType_CarPort,BsmtFinType1_Rec,BsmtExposure_Av,GarageQual_Gd,Fence_GdWo,MiscFeature_None,Foundation_Slab,FireplaceQu_Po,BsmtFinType1_LwQ,Condition2_Norm,BsmtFinType1_Unf,ScreenPorch,GarageCond_Po,Exterior2nd_Brk Cmn,Functional_Mod,Fence_MnWw,MSSubClass_40,ExterQual_Fa,Neighborhood_Timber,MSSubClass_85,MSZoning_C (all),GarageQual_Ex,GarageType_2Types,SaleType_ConLI,BsmtFinType2_Unf,RoofStyle_Gable,GarageType_Basment,MSSubClass_80,BsmtHalfBath,Neighborhood_NPkVill,Condition1_Feedr,BldgType_2fmCon,Electrical_FuseF,BsmtFinType1_BLQ,Functional_Min2,RoofStyle_Flat,Condition1_RRNn,GarageCond_Fa,MSSubClass_45,Neighborhood_StoneBr,3SsnPorch
114,6,1.0,2320,3.5,1436,1,0,0,61.0,2002,9,0,774.0,1,1,0,0,1,0,104.0,1,1,0,8,884,1,0,0,0,0,0,1,7259,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1060,8,2.0,1338,3.0,1338,0,1,0,41.0,2001,6,1,616.0,1,0,1,1,0,1,722.0,1,0,0,5,0,0,1,0,0,0,0,1,4920,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
254,5,1.0,1314,2.0,1314,1,0,1,70.0,1957,5,1,922.0,0,1,0,1,0,0,392.0,0,0,0,6,0,1,0,0,0,0,1,1,8400,1,0,0,1,1,0,1,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
429,6,2.0,1412,3.0,1412,1,0,0,130.0,1988,6,0,1005.0,1,0,1,1,1,0,387.0,0,0,0,5,0,1,1,0,0,0,1,1,11457,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
588,5,1.0,1473,3.0,1473,1,0,0,65.0,2003,5,0,1324.0,0,1,0,1,1,0,113.0,1,0,0,8,0,1,1,0,1,0,0,1,25095,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
178,9,3.0,2234,3.0,2234,0,0,0,63.0,2009,9,0,1904.0,0,0,0,1,0,1,312.0,1,0,0,5,0,0,1,1,1,1,0,0,17423,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1170,6,1.0,1118,2.0,1118,1,0,1,76.0,1977,6,0,522.0,0,1,0,1,0,1,574.0,0,0,0,6,0,1,0,0,0,0,1,1,9880,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1078,6,2.0,848,2.0,848,0,1,0,37.0,2004,3,0,662.0,1,0,1,1,0,0,186.0,1,0,0,5,0,0,1,0,0,1,0,0,4435,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
389,10,3.0,2332,3.5,1742,0,0,0,96.0,2008,9,0,1280.0,0,0,0,0,0,1,402.0,1,0,1,5,590,0,1,1,1,1,0,0,12474,0,0,1,1,1,0,1,0,0,0,0,1,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
132,5,2.0,1327,2.0,1327,1,0,0,75.0,2002,7,1,405.0,1,1,0,0,1,0,658.0,0,1,0,6,0,1,0,0,0,0,0,1,7388,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1045,3,2.0,1733,2.0,1733,1,0,1,73.2071510734134,1955,8,0,0.0,0,0,0,1,1,0,0.0,1,0,0,5,0,0,0,0,0,0,0,1,13680,0,0,0,0,1,0,1,0,1,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1364,7,2.0,1200,2.5,520,0,1,0,30.0,2005,4,1,0.0,1,0,1,0,0,0,600.0,1,1,0,5,600,0,0,0,0,0,0,1,3180,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
570,5,2.0,1728,2.0,1728,1,0,1,74.0,1965,10,1,231.0,0,1,0,0,1,0,1497.0,0,1,0,5,0,1,0,0,0,0,1,0,13101,0,0,0,0,1,0,1,0,1,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
289,6,1.0,1396,1.0,698,1,0,1,60.0,2003,7,1,0.0,0,1,0,0,1,0,698.0,1,1,0,7,698,0,0,0,0,0,0,1,8730,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,259,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
246,6,1.0,1928,2.0,908,1,0,0,69.0,1950,9,1,0.0,0,0,0,0,1,0,1020.0,0,1,0,8,1020,0,0,0,0,0,0,1,9142,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,1,0,112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
888,8,2.0,2217,3.0,2217,0,1,0,95.0,1970,8,0,351.0,1,1,0,1,1,0,1043.0,1,0,0,6,0,0,0,0,0,0,0,1,15865,0,0,0,0,1,0,1,1,1,1,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
775,6,2.0,1204,3.0,1204,1,0,1,32.0,1998,5,1,866.0,0,0,0,1,0,1,338.0,1,0,0,5,0,0,1,1,0,1,0,0,4500,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
552,8,3.0,1717,2.0,1717,0,1,0,87.0,2006,7,0,0.0,1,0,0,1,0,0,1709.0,1,0,0,5,0,0,0,1,0,1,0,0,11146,1,0,0,0,1,0,1,0,1,0,1,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
89,4,0.0,990,2.0,990,1,0,1,60.0,1995,5,1,588.0,0,0,1,0,0,0,402.0,1,0,0,5,0,0,1,0,0,1,0,1,8070,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
192,7,2.0,1431,3.0,1431,0,1,0,68.0,1999,6,1,560.0,1,0,1,1,0,1,871.0,1,0,0,5,0,0,1,0,0,1,0,1,9017,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
996,5,1.0,1050,2.0,1050,1,0,1,64.95730847853766,1961,6,1,915.0,0,1,0,1,1,0,135.0,0,0,0,6,0,1,0,0,0,0,1,1,10659,0,0,0,0,1,0,1,0,1,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1435,6,2.0,1537,2.5,1537,0,1,0,80.0,2005,7,0,0.0,1,1,0,1,0,0,1319.0,0,0,0,9,0,1,0,0,0,0,1,0,8400,1,0,0,1,1,0,1,0,0,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1198,7,2.0,1212,2.0,1212,0,1,0,70.0,2001,6,1,0.0,1,0,1,1,0,0,1212.0,1,0,0,5,0,0,0,0,0,1,0,1,9100,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
436,6,2.0,1118,1.0,734,1,0,1,40.0,1950,6,1,0.0,0,0,0,0,1,0,648.0,0,1,0,8,384,0,0,0,0,0,1,1,4400,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1406,5,2.0,768,2.0,768,1,0,1,70.0,2007,5,1,656.0,0,0,1,0,1,0,112.0,0,1,0,7,0,1,1,0,0,0,1,1,8445,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
898,9,3.0,2364,3.5,2364,0,0,0,100.0,2010,11,0,2188.0,0,0,0,1,0,1,142.0,1,0,0,5,0,0,1,1,1,1,0,0,12919,0,0,1,0,1,0,1,0,1,0,1,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
651,4,1.0,1510,2.0,755,1,0,1,60.0,1950,7,0,0.0,0,1,0,0,1,0,755.0,0,1,0,5,755,1,0,0,0,0,1,1,9084,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1116,8,2.0,1419,3.5,779,0,1,0,60.01710859462353,2002,7,0,353.0,1,0,1,0,0,1,55.0,1,0,0,5,640,0,1,0,0,1,0,1,7750,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
146,5,1.0,875,2.0,875,1,0,1,51.0,1993,5,1,209.0,0,1,0,0,1,0,506.0,0,1,0,7,0,0,0,0,0,0,1,1,6120,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
118,7,3.0,3222,4.0,1699,1,0,0,90.0,1990,11,0,1470.0,1,0,1,1,1,0,203.0,0,0,1,5,1523,0,1,0,0,0,0,1,12376,0,0,0,1,1,0,1,1,0,0,0,0,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
950,5,2.0,864,2.0,864,1,0,0,60.0,2002,5,1,398.0,1,1,0,0,0,0,317.0,0,1,0,8,0,1,0,0,0,1,0,1,7200,1,0,0,1,1,0,1,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1399,6,1.0,1608,2.5,1160,1,0,0,51.0,1990,7,0,264.0,1,1,0,0,1,0,712.0,1,1,0,6,448,0,0,0,0,0,0,1,6171,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
533,1,0.0,334,1.0,334,0,0,0,50.0,1950,2,1,0.0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0,0,0,1,0,1,5000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
862,6,2.0,1097,2.0,1097,1,0,1,81.0,1985,6,1,338.0,0,0,1,1,1,0,702.0,0,0,0,5,0,0,1,0,0,0,1,1,9672,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
802,7,2.0,1456,3.5,728,0,1,0,63.0,2005,7,0,648.0,1,0,1,1,0,1,80.0,1,0,1,5,728,0,1,0,0,0,0,1,8199,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
969,6,1.0,1095,2.0,1095,1,0,1,75.0,1958,6,1,513.0,0,1,0,1,0,0,75.0,0,0,0,5,0,1,0,0,0,0,1,0,10382,1,0,0,1,1,0,1,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
1329,7,2.0,1632,2.5,955,1,0,1,63.0,1998,8,0,0.0,0,0,1,1,0,1,935.0,0,0,1,5,677,0,0,0,0,1,0,1,9084,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
